user_id,typing_speed,click_rate,mouse_speed,typing_consistency,activity_ratio,typing_dev,click_dev,typing_z,click_z,drift_score,label,ae_score
3,209.03206709598632,0.4804208547270175,192.6605507761896,4.252805170680796,7.191736603347005,17.88896622962477,2.7052820710532073,0.5409361257053347,1.7378267308522517,1.139381428278793,1.0,0.8658685260904199
6,166.42005935162103,2.089052156104799,405.0064878144269,8.871123887632208,17.734066720458358,16.95453363978868,0.1363779078380669,0.3900960982670092,0.0820216422235005,0.2360588702452549,0.0,0.08189534296479616
5,180.2433331358942,2.8518580694475753,500.3374619806167,7.383717587917797,21.157333890462485,16.180103445999208,0.0089047326260995,0.3661643744479381,0.0064533369646604,0.1863088557062993,0.0,0.0608555371377743
14,183.13769033392143,2.3924855288405116,301.86998408483197,7.696270056869571,15.156236967818916,16.00872066265896,0.7967044474473477,0.298720199523215,0.5708948040809857,0.4348075018021003,0.0,0.033282574978771635
17,169.4907634400413,2.379480950030892,433.0045042862536,7.551592478297996,18.963714521181465,2.825532524635605,1.0004830419381214,0.0573083813876167,0.6350157961395291,0.3461620887635729,0.0,0.05934136308979374
1,192.91733134521215,2.0747248654834514,394.93228726428185,9.212059885470216,17.088754110523272,0.4877801997483004,0.6326059482540347,0.0117553043821104,0.5168425140931421,0.2642989092376262,0.0,0.20503305049453824
8,213.40081535547552,2.9830571530625303,433.4120910102636,7.150307490748103,21.4313324630037,5.779092159351137,0.3631663697341936,0.1229390363816086,0.3394006588937468,0.2311698476376777,0.0,0.08588725499197047
1,187.09585779140627,2.7587870647140287,342.5920693287932,8.484992843067845,17.1412748347304,5.333693354057573,0.0514562509765426,0.1285398400552946,0.0420400380267122,0.0852899390410034,0.0,0.04810838429023554
14,169.74909741817643,3.108878481177424,420.17861975616546,7.160995852286401,15.420378990628638,29.397313578403953,0.0803114951104353,0.5485492290505602,0.0575488381085673,0.3030490335795638,0.0,0.12277306551839469
15,201.05654354429072,1.8659886820562168,376.78990482255,8.447432892138423,14.125557314848653,0.0896684191974657,0.7096059671115726,0.0017322805866575,0.4047396902396886,0.2032359854131731,0.0,0.12856485635664913
3,188.92222122951904,2.762769944380066,305.0716016027599,8.150546534650429,22.64564019297663,2.220879636842511,0.4229329814001588,0.0671561459164685,0.2716848820685429,0.1694205139925057,0.0,0.0860282896389066
18,174.16063204201575,1.8760098001796384,369.921079516929,6.768392096442907,17.957784353271702,9.049367199773457,0.7184871320856758,0.186328845676071,0.4337476749978977,0.3100382603369844,0.0,0.13163727137976508
17,166.9687330040165,2.5079643664245803,402.2388427476807,7.343754350879171,16.295158602728122,5.347562960660383,0.8719996255444333,0.1084610334412416,0.5534661890678176,0.3309636112545296,0.0,0.05181834078106802
17,170.0503953319271,3.319639438505357,354.983286018513,7.27744413457431,18.029908070061676,2.265900632749805,0.0603245534636567,0.0459577430151205,0.0382885493693903,0.0421231461922554,0.0,0.07279227051372027
17,150.75713260282075,2.5183986503459024,405.0258474634395,8.04849613636446,23.65893117454282,21.55916336185615,0.8615653416231113,0.4372700528366859,0.5468434530156316,0.4920567529261588,0.0,0.053315359861708364
7,179.06170757498734,2.759680857989834,509.1291477701328,8.12664849116584,8.62707212250292,3.941715033229429,0.0374015473201989,0.118496980318634,0.0322585916954305,0.0753777860070322,0.0,0.07901143175463321
0,174.1688518061842,2.9383617266411086,435.5173827142689,8.823808014371336,12.952010452332075,24.73150706590286,0.3543975728187658,0.4886626907716878,0.2214933621152355,0.3550780264434617,0.0,0.05834887584517537
5,198.42811037886068,2.627041279994064,471.8964894112826,6.9714997963572145,14.22691470445931,2.0046737969672677,0.2159120568274115,0.0453668376897921,0.1564733401827608,0.1009200889362764,0.0,0.04377644761313638
6,163.99522268075356,1.8271954501371,373.84129389958554,9.140335028158471,13.723423769361087,19.379370310656157,0.3982346138057659,0.4458876254382606,0.239509884939539,0.3426987551888998,0.0,0.12045639210977567
19,179.73442904535707,2.3504553459866315,461.6245153810084,8.479160584314238,13.683503475618927,13.459453325876751,0.7524701633990185,0.2646390882643185,0.552184766641119,0.4084119274527188,0.0,0.06801067202716946
7,204.48243246575433,2.4148038919413057,464.0491945017776,7.531212081514784,9.291806293912686,21.47900985753756,0.3074754187283295,0.6457082226634495,0.2651955520509183,0.4554518873571839,0.0,0.387534844161523
3,199.7622701927017,2.9006823492102116,294.428120041511,8.640975932179419,24.29119719312309,8.619169326340142,0.2850205765700133,0.2606310505784041,0.1830923222780447,0.2218616864282244,0.0,0.03810077883295241
15,198.21840487486568,1.845337428940051,422.0666309819486,8.423696528906737,15.050217297683366,2.927807088622501,0.7302572202277384,0.0565615344453692,0.4165185959658071,0.2365400652055881,0.0,0.13194061909063112
17,169.81542980456177,2.6969630960269457,454.2419094544614,7.874100034910728,22.28299245064724,2.500866160115123,0.6830008959420679,0.0507233912381686,0.4335069556606125,0.2421151734493905,0.0,0.098902442752326
0,167.85401105637075,2.597688106568505,458.7363268766149,8.202444998781736,13.570735509637675,31.046347815716302,0.6950711928913695,0.6134358016207612,0.4344094520694888,0.523922626845125,0.0,0.04403805982772962
15,385.6584615905381,5.3869575207261,687.7392023860658,4.763042762021754,4.015681535169553,184.5122496270499,2.8113628715583108,3.564543580561895,1.603523914007565,2.58403374728473,1.0,18.540414788227906
3,208.9214821545249,2.2603594321075504,363.4495753044265,8.27546030203762,20.236868958640898,17.77838128816336,0.9253434936726744,0.5375921991179825,0.5944247646969149,0.5660084819074487,0.0,0.10437075856589342
19,183.6761047399756,2.526020504357607,449.6362252929627,8.875016664609369,12.223794274340896,9.517777631258213,0.5769050050280429,0.1871380607855872,0.4233498829196488,0.305243971852618,0.0,0.05383405460911018
16,396.2258391972051,7.234101277570779,758.9981219406229,4.205411780772498,0.7166209953837208,250.94770235369484,3.985472189824798,5.27460882635809,2.315145352555232,3.794877089456661,1.0,29.434422471198683
0,176.8736030056095,2.8363842906207624,475.39536671361657,8.81487101982934,16.580168836602503,22.026755866477544,0.4563750088391121,0.4352202945821989,0.2852277860967132,0.360224040339456,0.0,0.07428847999697141
1,188.1731378269833,2.655968150734591,335.99196775037336,7.993136122084971,14.923849077509386,4.256413318480554,0.0513626630028949,0.1025778294416755,0.0419635761412012,0.0722707027914384,0.0,0.0437886107274939
18,152.7443737756513,1.6971982338273603,403.12248382899224,7.248917014373359,24.163522238502576,30.465625466137908,0.8972986984379538,0.6272952241397719,0.5416954693347132,0.5844953467372426,0.0,0.1870225737680653
12,138.49309024160124,2.76933708679511,178.958560444906,3.1533889676991707,13.910050152547528,69.82166895722972,0.4692127299543274,1.4168150711099246,0.3194432069359575,0.8681291390229411,1.0,1.0655518873977279
3,175.20718756170743,3.146791458747659,265.8535764474809,7.125653142446971,31.58952987444986,15.935913304654122,0.038911467032566,0.4818786671037565,0.0249960579968444,0.2534373625503005,0.0,0.06537012939470503
13,372.01401839106626,1.984779684340644,576.3943163760348,4.8429560106831575,8.010533097206746,189.4217365552435,0.9282783966574212,4.099753365975656,0.5770794371640346,2.3384164015698454,1.0,26.46483067550141
12,198.60872466574816,3.2946268380604073,321.9289431128711,8.307626254496318,12.003284168683615,9.7060345330828,0.05607702131097,0.196953985955404,0.0381776162056301,0.1175658010805171,0.0,0.03651852169215954
4,182.6932186284133,3.172533630424692,425.92930985587026,8.034352041310465,10.205571397947162,5.776143790777439,0.1548783709900569,0.1025870054478288,0.1646799150416286,0.1336334602447287,0.0,0.0633820499361722
17,173.22772235369402,2.7722071125945846,406.1672560210516,7.822248611129313,15.794786772293149,0.911426389017123,0.607756879374429,0.0184858502434926,0.3857488857258396,0.2021173679846661,0.0,0.0649419125491585
11,181.25521349042177,1.570766683400747,483.9311511698715,9.999946344024798,13.64619412372964,0.955381259415418,1.3681721004437013,0.0188500153549989,0.6803798748114724,0.3496149450832357,0.0,0.1970095064498693
19,189.28332245023088,2.4535185426623496,423.2252260732246,9.10802290426994,15.54051580723688,3.9105599210029425,0.6494069667233004,0.0768892307169386,0.4765539576418643,0.2767215941794015,0.0,0.04356804890512632
10,177.5126613634065,3.0781882066879604,456.1037879651116,9.799584319140406,15.288940955203396,17.972253424096493,0.1676974856078028,0.4110504822063308,0.1146760712276375,0.2628632767169842,0.0,0.016958652007480993
19,182.74845183548663,3.558096131711678,443.85526272067955,9.399078055105244,13.780761268784808,10.445430535747192,0.4551706223260279,0.2053775251178966,0.3340176077356458,0.2696975664267712,0.0,0.20688279461302328
13,185.14291121917935,2.2062570619657387,469.6532871253276,8.341072475007175,14.615416423791094,2.5506293833566076,0.7068010190323264,0.0552046010660606,0.4393944055133153,0.247299503289688,0.0,0.026423305513827308
10,194.4220376336229,2.287005637494536,453.09136596654054,8.329440199999947,18.546414269637697,1.0628771538800947,0.9588800548012272,0.0243094817505039,0.6557080868839821,0.340008784317243,0.0,0.0621392989368992
19,162.8822374523865,2.966259092457137,431.43803642973467,10.252951257695951,11.005915313791515,30.31164491884732,0.136666416928513,0.5959860241643943,0.1002898416575905,0.3481379329109924,0.0,0.1319052343754344
3,183.21643648730335,2.6473070901344715,282.1636741827942,9.53830750149418,43.15627014829484,7.926664379058195,0.5383958356457534,0.2396907157146644,0.3458562362040375,0.292773475959351,0.0,0.33696330030495486
18,159.97802556629244,1.8196330458503291,384.3185743888343,7.747110962977275,21.603324425120604,23.23197367549676,0.774863886414985,0.478352435277524,0.4677820856675513,0.4730672604725376,0.0,0.10306296628316468
11,177.13562971964504,2.257554086192569,409.1066157455093,9.880001997014045,12.382988238333422,3.16420251136131,0.6813846976518794,0.062430851911396,0.3388465786844301,0.2006387152979131,0.0,0.06707053093384999
9,200.3463370524715,2.454486816577505,482.70878569234304,6.872023073669175,26.311069489042488,0.8963542342485766,0.4591617983058595,0.0194555074556842,0.289136962426125,0.1542962349409046,0.0,0.09839602551464649
12,200.95113345827892,2.7677543707188055,425.1544290618615,9.207107589842154,12.924294778246002,7.363625740552038,0.4707954460306318,0.1494220359243765,0.3205207307685547,0.2349713833464656,0.0,0.046250155448664426
3,345.5249789588656,9.027443722140694,750.5620802854113,2.5337745401281255,4.8099790401124745,154.38187809250402,5.841740796360469,4.668281774503864,3.7526339376037936,4.210457856053829,1.0,26.0590844485818
3,175.3240800770308,2.712731674824647,298.47226809834194,9.535269323617795,21.70608190688844,15.81902078933075,0.4729712509555779,0.4783440087254393,0.3038286068687977,0.3910863077971185,0.0,0.2229596790231447
6,115.9892120122379,2.0727763310213283,746.0968010468569,7.311079619548947,3.8027483079562105,67.38538097917181,0.1526537329215376,1.5504274407478482,0.0918103970376148,0.8211189188927316,1.0,1.6212687106508574
12,203.16925864203924,2.921771432049433,369.85063216228485,9.435200996677628,9.02714764821786,5.145500556791717,0.3167783847000045,0.1044120377834672,0.2156648714676004,0.1600384546255338,0.0,0.013424031656464552
5,187.88115547959413,2.370121350202945,436.57317018046297,7.245403981159022,12.802286554389651,8.542281102299285,0.4728319866185306,0.1933163793804593,0.3426654415625898,0.2679909104715245,0.0,0.017042594642756304
19,198.29434132447545,2.209756995505215,477.9379586410392,7.658695517001004,13.91131981922242,5.100458953241628,0.8931685138804348,0.1002849651048156,0.6554333598829127,0.3778591624938642,0.0,0.1483642817324505
15,208.36189760761243,1.819792266185818,348.8021062115193,7.653203589780386,21.348529700599354,7.21568564412425,0.7558023829819716,0.1393979315416954,0.4310888528963624,0.2852433922190289,0.0,0.22654156237105152
9,287.14103181432154,4.258108942527063,432.6025105094892,2.28091475242676,27.273319574147035,85.89834052760145,1.3444603276436982,1.8644367825925856,0.846614802606872,1.3555257925997288,1.0,4.090267551291131
12,193.73538359456657,2.7537409565266713,380.2780791302353,8.24624202720789,8.40831837832341,14.579375604264383,0.484808860222766,0.295843387761863,0.3300611581352482,0.3129522729485556,0.0,0.06634272425516362
0,182.84432458557063,2.323221348166783,434.40547117028706,8.224457975179885,12.142274328694253,16.05603428651642,0.9695379512930912,0.3172465348215189,0.6059472101408624,0.4615968724811906,0.0,0.06625494361591758
2,160.41721268830727,2.184974539475474,449.47459401706993,6.709127613445242,15.020778947533564,4.2351143908403515,0.2365254512543373,0.1016047762786327,0.1345175116426549,0.1180611439606438,0.0,0.05463893688799953
11,174.71620411676153,2.640751226447673,459.07510375156414,8.729385010715049,14.12014927410354,5.583628114244817,0.2981875573967754,0.1101669879462786,0.1482860328069561,0.1292265103766174,0.0,0.020854806100594377
0,86.09335409257642,7.936632532885901,185.84209795019407,6.006955486701278,0.6008419583991546,112.80700477951063,4.643873233426026,2.2289209608843508,2.90235366886806,2.5656373148762057,1.0,16.327420153074517
6,175.53845366840923,1.6745637851282968,411.87239227207743,9.64770096610123,16.85401013076389,7.836139323000481,0.5508662788145691,0.1802967536780487,0.3313070096922829,0.2558018816851658,0.0,0.08722087539270196
9,222.0783386082992,2.304289639167541,404.4081530646813,8.816156347275738,20.841918744742216,20.835647321579103,0.6093589757158235,0.4522409515349864,0.3837170337681371,0.4179789926515618,0.0,0.25965320836046923
7,184.81116313949724,2.1907285185272753,427.1547094270152,8.71319590695771,9.466060140373685,1.8077405312804729,0.5315507921423599,0.0543448200467288,0.4584591065793323,0.2564019633130306,0.0,0.0496728885868382
9,201.18779809068485,2.049444932395724,443.67185298688247,7.188959909847878,18.39873869982771,0.0548931960352376,0.8642036824876405,0.0011914653202092,0.5441942874905737,0.2726928764053915,0.0,0.030819912859724297
4,169.32902803167858,2.8541774666651167,424.0995958714656,8.810160668277641,11.39729511586406,19.140334387512155,0.1634777927695183,0.3399412582526259,0.1738235549120385,0.2568824065823322,0.0,0.034688900698985864
13,180.5890645009784,2.261016370070307,409.62455991222487,7.009199936996388,15.637947170795014,2.0032173348443507,0.6520417109277581,0.0433566768031066,0.4053523866380895,0.2243545317205981,0.0,0.05564560677552008
19,323.18263096495764,6.190627476309449,212.7583172316562,2.2856266253192525,418.89057895344183,129.9887485937238,3.087701966923799,2.5558321782896005,2.265846638172984,2.4108394082312925,1.0,23.872088072469452
4,350.4195868796923,6.023739094547812,226.06367055227872,6.7587941119754955,9.566000663896356,161.95022446050157,3.006083835113177,2.876311456361861,3.196325138299862,3.036318297330862,1.0,18.175931812796964
5,186.0667110372083,2.327849678453722,446.18879012547075,7.796703368886289,16.209023675143996,10.356725544685103,0.5151036583677535,0.2343782252724905,0.3733000887004166,0.3038391569864535,0.0,0.012471700636342375
15,198.6263947801482,1.8672573746693983,385.6260392681529,8.012252985111399,23.575686904820333,2.5198171833399954,0.7083372744983911,0.0486796848622204,0.4040160629323273,0.2263478738972738,0.0,0.09824583301733755
18,159.13146064544443,1.5408526297378404,384.96246537701813,9.384752926803245,22.97240390559754,24.07853859634477,1.0536443025274738,0.4957834291812096,0.6360806562664738,0.5659320427238417,0.0,0.06227466203800489
18,160.65966230582976,2.503722824006763,346.624440397049,7.804909918109724,27.99234865736389,22.55033693595945,0.0907741082585511,0.4643173559129064,0.0547999492946506,0.2595586526037785,0.0,0.11165256233780968
17,165.04516681819229,2.7781531912054116,363.93383665487545,8.79008518543865,27.14748865042378,7.271129146484611,0.601810800763602,0.1474754364397541,0.3819748548980426,0.2647251456688984,0.0,0.09593843122950073
16,108.390396732592,5.053021047909697,57.93696896353164,3.134811355295565,21.99824992711774,36.88774011091829,1.804391960163716,0.775334453149211,1.0481642981793564,0.9117493756642836,1.0,2.7021622866538832
19,199.72124927780197,2.5144319586054893,411.48146600612773,8.463315813477353,20.661259198153385,6.527366906568147,0.5884935507801607,0.1283407568715913,0.4318538990828117,0.2800973279772015,0.0,0.08808815462682963
0,186.2942294712861,2.2120615910618393,467.34400658022713,8.960025433895487,16.713719678453064,12.606129400800969,1.0806977083980351,0.249080862593466,0.6754204521195197,0.4622506573564929,0.0,0.14117331781990947
1,176.92061776008663,2.772148401888686,362.49651903867465,8.49013020932673,12.679827087838218,15.50893338537722,0.0648175881511998,0.3737589854632441,0.052956323458513,0.2133576544608785,0.0,0.052942609153841656
2,177.44830415718152,2.1707178971778585,485.5778996523708,7.306935170377212,15.827101939806514,12.7959770780339,0.2507820935519529,0.306988730007401,0.1426255948788749,0.224807162443138,0.0,0.06456257854244983
19,168.17745096795028,2.3719303732768102,444.7485509319201,11.366898754374144,15.684614859686445,25.016431403283548,0.7309951361088398,0.4918718047384421,0.5364257591619735,0.5141487819502079,0.0,0.048097696250812866
4,168.72462011356652,2.8736540368019075,444.3545172887994,8.952837187501036,9.32375126112399,19.744742305624214,0.1440012226327276,0.3506758245366358,0.1531144016911868,0.2518951131139113,0.0,0.05033768236606818
10,189.22895883604343,2.8674346049326926,372.0838722423212,8.786242511151364,14.134473728303348,6.255955951459555,0.3784510873630706,0.1430824310022932,0.2587950778947459,0.2009387544485195,0.0,0.01578626009287048
14,183.31576990969927,2.42983070159027,356.0042467384829,7.16136443586966,10.885185498173508,15.830641086881116,0.7593592746975895,0.2953972627609134,0.5441343596669325,0.4197658112139229,0.0,0.06383037079128298
16,138.18826130753547,2.2404886258066243,341.03243411281346,7.300044338021614,11.534301507477482,7.089875535974812,1.0081404619393566,0.1490203724883095,0.585624888097485,0.3673226302928973,0.0,0.09783720616489001
13,171.52175262155168,2.4318987309772453,469.38162239718537,8.345348721506602,13.536615437840048,11.070529214271062,0.4811593500208198,0.2396052334580038,0.2991205740606067,0.2693629037593052,0.0,0.016340298001066695
12,111.17344970622683,1.1637604710261904,920.0236307812067,2.7585430986359087,14.27331632426906,97.14130949260412,2.074789345723247,1.9711827770943593,1.4125306497522032,1.6918567134232814,1.0,3.974516373619737
14,185.69563948959612,3.081693443458386,296.5304760702853,7.170142294994365,16.809803499748806,13.450771506984267,0.1074965328294732,0.2509892722208413,0.0770288307611375,0.1640090514909894,0.0,0.05994793252569832
4,152.2763806616642,3.0426542963153103,125.02070408128718,2.2848819025196008,9.364732318372338,36.192981757526525,0.0249990368806751,0.6428042221976614,0.0265811116382185,0.33469266691794,1.0,1.156008633472907
14,189.74290616112395,2.713410449410493,346.34070312976013,7.751397083152297,13.677991697158223,9.403504835456433,0.4757795268773663,0.1754679152605377,0.3409295136391828,0.2581987144498603,0.0,0.0592285952666268
17,159.5454401832228,2.864035587331274,380.7369395543034,7.477085526353719,23.604699869865172,12.770855781454088,0.5159284046377395,0.2590227036456455,0.3274645075316472,0.2932436055886463,0.0,0.05399274826618251
9,186.6243566670462,2.6955053116730907,423.5239440736775,7.153736124977655,12.771153155427925,14.618334619673902,0.2181433032102737,0.3172932165832571,0.1373661578479248,0.2273296872155909,0.0,0.0830139045431759
0,184.4396753392756,2.749696718989899,423.5490308949614,8.669212168192775,14.001543514571884,14.460683532811458,0.5430625804699756,0.2857244609764954,0.3394062657669006,0.312565363371698,0.0,0.1144359209880233
8,211.48397612685883,3.328677883635468,378.3439907882714,6.576750658879959,21.043877870512283,3.862252930734456,0.017545639161256,0.0821619798532248,0.0163974475290781,0.0492797136911515,0.0,0.09990273224679101
16,131.09340304561243,2.9374279269770023,296.83743315996094,7.940842603778744,9.81021464686864,14.184733797897849,0.3112011607689786,0.2981454756835326,0.1807755484791794,0.239460512081356,0.0,0.0900725244673277
5,201.07254345310616,2.454429764348209,441.0544764922444,7.595008801132067,18.014559879893355,4.6491068712127515,0.3885235724732667,0.1052117691905213,0.2815664026267236,0.1933890859086225,0.0,0.02416191894233062
17,145.3698394558691,2.5142119760480433,454.60078373649975,8.941964801543897,29.672231246827867,26.946456508807785,0.8657520159209704,0.5465369070033053,0.5495007737307152,0.5480188403670102,0.0,0.11246112474111959
10,192.8329998299964,2.7836112641333317,405.843664577228,9.349160384662683,11.892367164209585,2.651914957506591,0.4622744281624316,0.060652990825944,0.3161157429315911,0.1883843668787675,0.0,0.02565285169976036
7,71.89769477680805,4.649882166414868,869.0928249752793,3.4955245223415106,12.353423626720136,111.10572783140871,1.9276028557452332,3.340092607694005,1.6625449461244517,2.5013187769092284,1.0,7.0989467064514065
1,194.6983144054138,2.5876701839922545,361.34137381432913,7.982685280998781,16.559757181563143,2.2687632599499636,0.1196606297452316,0.0546762716186981,0.0977633879134168,0.0762198297660575,0.0,0.030531293743298337
2,165.97014991724697,1.9253568400988004,509.32302446272735,7.889709659312919,20.662986567985257,1.317822838099346,0.496143150631011,0.0316159334278072,0.28216812054473,0.1568920269862686,0.0,0.04515011749911396
16,138.40510233965347,0.6460502469576761,728.6681839354278,3.86279754371058,218.52730284934324,6.873034503856815,2.602578840788305,0.1444626434826295,1.5118279643984929,0.8281453039405611,1.0,6.737920417506644
2,157.1574375904172,1.9001063744175104,487.6145829117864,7.616826625411098,14.397715718430655,7.494889488730422,0.521393616312301,0.1798101537428431,0.2965286462017045,0.2381693999722738,0.0,0.02844168795256952
5,194.38143975737935,2.425882504433943,427.81921362319525,7.425281188804396,14.43815747758484,2.041996824514058,0.4170708323875325,0.0462114777181939,0.3022548494762722,0.174233163597233,0.0,0.006495059232002906
4,180.8148988736834,2.8305145749842593,407.76689471056545,8.63559173774005,10.63113338033124,7.654463545507326,0.1871406844503758,0.1359468396020447,0.1989839628291197,0.1674654012155822,0.0,0.06522896494709875
16,132.51820668997436,2.937544044914272,371.14607089108574,7.514455317819176,10.017921791351815,12.75993015353592,0.3110850428317091,0.2681978738211083,0.1807080960193419,0.2244529849202251,0.0,0.08828263108318658
8,203.17082181210532,2.6764920969198984,388.9804201192555,7.186857228722211,20.856615646539556,4.450901384019062,0.6697314258768254,0.0946843400473317,0.6259040103047329,0.3602941751760323,0.0,0.09410186561402568
1,198.05835949044203,3.0837126775041104,368.0125301878828,7.96642861065508,14.120790105690244,5.628808344978182,0.3763818637666243,0.1356519912819857,0.3075060379452635,0.2215790146136246,0.0,0.06228401192903088
17,149.16914130293824,2.5008314322459104,379.3182008544467,7.382566366909095,28.936636152445075,23.147154661738657,0.8791325597231032,0.4694782154610465,0.5579935280495003,0.5137358717552735,0.0,0.06710109950729545
6,193.1857029271799,2.184646381435611,362.41707067656085,9.2457785428879,16.82341473365133,9.81110993577019,0.0407836825072549,0.2257375983867133,0.024528493420935,0.1251330459038241,0.0,0.21691662081744012
7,187.95779187976208,2.2831693535947077,485.1987417464408,6.75173616665742,12.363785420211888,4.954369271545318,0.4391099570749275,0.1489396856729545,0.3787294866014316,0.263834586137193,0.0,0.05756892676246123
2,151.00983193640542,1.599825593689624,451.9321915439919,8.051238193693548,16.668954221299636,13.642495142742206,0.8216743970401874,0.327297574265901,0.4673052928729928,0.3973014335694469,0.0,0.08904525814048742
13,179.74457593854996,2.660369667969762,478.60691086270094,8.383049751330123,14.320836954736489,2.847705897272789,0.2526884130283031,0.061634382885345,0.1570878819256431,0.1093611324054941,0.0,0.019395897215942336
11,147.543010574984,3.4152950723561517,63.486802748137514,19.813610419593218,1.439706963702818,32.75682165602234,0.4763562885117034,0.6463038552533489,0.2368877656825066,0.4415958104679277,1.0,6.931457114850297
5,189.8000052752516,2.432256557850092,456.762138583799,7.388517465479315,15.762790126276364,6.623431306641805,0.4106967789713835,0.1498917846347312,0.2976355176835812,0.2237636511591562,0.0,0.01586578546417762
10,212.39493063850367,2.966557350049004,351.97064966886705,9.35659037995178,9.88193392386507,16.91001585100068,0.2793283422467594,0.3867556285596926,0.1910122668523591,0.2888839477060259,0.0,0.1483828964963741
6,179.03604905421977,1.852588328849916,446.2152301733629,8.612399514017405,12.37903007474826,4.3385439371899395,0.3728417350929498,0.0998228024441773,0.2242378687763317,0.1620303356102545,0.0,0.07695237290986567
12,190.6100592667425,2.4341144724192914,407.3286272334887,8.092496832336979,9.114541109836637,17.70469993208846,0.804435344330146,0.3592621899173956,0.5476650349841667,0.4534636124507811,0.0,0.056896843646815805
13,190.79114478923972,7.828752539409837,873.4804114040647,5.182607922869626,4.296432216290778,8.198862953416977,4.915694458411773,0.1774522639361469,3.0559218027105763,1.6166870333233616,1.0,16.611463488993525
10,205.58709568147663,3.295566156405566,401.4078027285027,9.259352501868763,13.89342085984462,10.10218089397364,0.0496804641098025,0.2310509555933552,0.033972843541625,0.1325118995674901,0.0,0.02232463930852342
6,176.7956601980202,1.5364879908649791,359.7415113301092,9.83138416799232,14.417165876200915,6.5789327933895265,0.6889420730778868,0.1513704869734251,0.4143498102185888,0.282860148596007,0.0,0.13200212272217005
2,136.48613190355127,2.651060596261015,873.6799213163262,3.5443630561389603,4.676589004458772,28.166195175596357,0.2295606055312036,0.6757361656219439,0.1305564422918412,0.4031463039568926,1.0,1.4671358413446993
3,207.29431585758437,3.2563826361505854,284.3852228450658,8.845209839727952,24.685493081202047,16.151214991222815,0.0706797103703604,0.4883890746195035,0.0454034317991426,0.2668962532093231,0.0,0.0905184292062503
7,173.70577366849517,2.2434364709326022,438.39538991727727,8.43577899885989,10.782880662909356,9.297648939721595,0.478842839737033,0.2795086184901361,0.4129988398906498,0.346253729190393,0.0,0.06272066775603981
14,157.84300581424364,3.2382265123379153,346.9319863139173,7.549734232281674,14.05394249889716,41.303405182336746,0.0490365360500559,0.7707150182109884,0.0351381289897431,0.4029265736003657,0.0,0.11675191397415802
6,181.23458501436303,1.706843100430913,359.3542625068424,9.29400427062701,21.507959173344787,2.140007977046679,0.5185869635119529,0.0492380846233992,0.3118932901761097,0.1805656873997545,0.0,0.1352539231074651
9,185.66771359892329,2.536695881857734,430.850197274781,7.722274951448823,18.89030221352441,15.574977687796803,0.3769527330256306,0.3380573025139677,0.2373694166356914,0.2877133595748296,0.0,0.03523730439307862
1,206.40361808968444,2.437193534204111,353.80746383319786,9.173317434883282,13.712527664347066,13.974066944220596,0.2701372795333752,0.3367693286239691,0.2207036324739791,0.2787364805489741,0.0,0.08648857697052924
