user_id,typing_speed,avg_key_delay,click_rate,mouse_speed,session_duration,idle_time,label
19,162.8822374523865,0.0975228931998376,2.966259092457137,431.43803642973467,233.29054868958346,20.196832979193196,0.0
3,183.21643648730338,0.10483040274895206,2.6473070901344715,282.1636741827942,350.2021354240813,7.114745185825987,0.0
18,159.97802556629244,0.12907037651440745,1.8196330458503291,384.3185743888343,423.1204556727193,18.585895547664403,0.0
11,177.13562971964504,0.1012045544405985,2.257554086192569,409.1066157455093,276.8162769961054,21.354561893160696,0.0
9,200.3463370524715,0.1455075556426167,2.454486816577505,482.70878569234304,403.8122461381929,14.347618093075411,0.0
12,200.95113345827892,0.10860174263926944,2.7677543707188055,425.15442906186155,271.22540130506513,19.985702195650013,0.0
3,345.5249789588656,0.39465810648015787,9.027443722140694,750.5620802854113,740.1332758644169,152.87453244434718,1.0
3,175.3240800770308,0.10486380755183411,2.712731674824647,298.47226809834194,336.4583745240401,14.500649816366206,0.0
6,115.9892120122379,0.13676870465616606,2.0727763310213283,746.0968010468569,208.27919768894964,53.770702876438705,1.0
12,203.16925864203924,0.10597608342865461,2.921771432049433,369.85063216228485,199.97619149698173,21.15275514369825,0.0
5,187.88115547959413,0.13800852907034644,2.3701213502029446,436.57317018046297,342.1440509753524,25.72522986591313,0.0
19,198.29434132447545,0.13056053877911328,2.209756995505215,477.9379586410392,222.15366864107222,14.969273334806392,0.0
15,208.36189760761243,0.13065423599854817,1.819792266185818,348.8021062115193,347.5322479146981,15.278978121146265,0.0
9,287.14103181432154,0.4384105937271695,4.258108942527063,432.6025105094892,907.9715408108716,32.29156681284802,1.0
12,193.73538359456654,0.12125735993202372,2.7537409565266713,380.2780791302353,225.30633230384845,25.79564713970474,0.0
0,182.84432458557063,0.12157855975893392,2.323221348166783,434.40547117028706,276.38550567623787,21.76225179850303,0.0
2,160.41721268830727,0.1490406750827004,2.184974539475474,449.47459401706993,305.5818327164962,19.34394046965675,0.0
11,174.71620411676153,0.11454560715589145,2.640751226447673,459.07510375156414,348.4463451345513,23.677242313125152,0.0
0,86.09335409257642,0.1664636824193033,7.936632532885901,185.84209795019407,93.98933694434,155.42938318548735,1.0
6,175.53845366840923,0.10364163716347177,1.6745637851282968,411.87239227207743,417.30898422193644,23.760219139788926,0.0
9,222.07833860829922,0.11341811545181006,2.304289639167541,404.40815306468124,372.84239651130423,16.889062954213898,0.0
7,184.81116313949724,0.1147584512867976,2.1907285185272753,427.15470942701523,269.15942841067954,27.434155754270765,0.0
9,201.18779809068485,0.13909218064092121,2.049444932395724,443.67185298688247,404.5920232802739,20.99020432221599,0.0
4,169.32902803167858,0.1134953079793035,2.8541774666651167,424.09959587146557,349.1343354106991,29.633087224769145,0.0
13,180.58906450097842,0.14265963547747282,2.261016370070307,409.62455991222487,363.5552663407575,22.248273086618614,0.0
19,323.18263096495764,0.43750677939100036,6.190627476309449,212.7583172316562,864.9412331077544,1.0648381142128516,1.0
4,350.4195868796923,0.14794538722331568,6.023739094547812,226.06367055227872,833.0597792418528,86.08548206419803,1.0
5,186.0667110372083,0.12824933637421998,2.327849678453722,446.18879012547075,400.15853146378515,23.687392620532414,0.0
15,198.6263947801482,0.12479883989287774,1.8672573746693983,385.6260392681529,427.9367936134339,17.151615066025375,0.0
18,159.13146064544443,0.10654581535278984,1.5408526297378404,384.96246537701813,418.54970489840446,17.219673771120622,0.0
18,160.65966230582976,0.12811447683472957,2.503722824006763,346.624440397049,392.9638281904735,13.038258561312155,0.0
17,165.04516681819229,0.11375454026367861,2.7781531912054116,363.93383665487545,362.22828421507916,12.342975804482919,0.0
16,108.390396732592,0.31898846168118633,5.053021047909697,57.93696896353164,539.2089993084787,23.511449824187313,1.0
19,199.72124927780195,0.11814699922334895,2.5144319586054893,411.48146600612773,283.21023270661374,12.707307477751687,0.0
0,186.2942294712861,0.11159682604951462,2.2120615910618393,467.34400658022713,305.7834833804803,17.295357901370643,0.0
1,176.92061776008663,0.11777382372763401,2.772148401888686,362.49651903867465,321.96913305966495,24.392233729155485,0.0
2,177.44830415718152,0.13684628470525717,2.1707178971778585,485.5778996523708,315.7547201012407,18.95025503102944,0.0
19,168.17745096795028,0.08796474329708324,2.3719303732768102,444.7485509319201,286.86977535308637,17.28988329770319,0.0
4,168.72462011356652,0.1116864353374023,2.8736540368019075,444.3545172887994,312.82111347554553,32.55099301928767,0.0
10,189.22895883604346,0.11380429532941026,2.8674346049326926,372.0838722423212,366.58097295383857,24.9352403209597,0.0
14,183.31576990969927,0.13962819450260427,2.4298307015902694,356.0042467384829,297.41188692890773,26.32262918062465,0.0
16,138.18826130753547,0.13697546936099986,2.2404886258066243,341.03243411281346,268.86565988374514,22.31009465197735,0.0
13,171.52175262155168,0.11981722752171203,2.4318987309772453,469.38162239718537,328.277573131518,23.251082158532473,0.0
12,111.17344970622683,0.3625001962316619,1.1637604710261904,920.0236307812067,817.7962315210546,56.29546049018388,1.0
14,185.69563948959612,0.13945724609609522,3.081693443458386,296.5304760702853,354.7034233179122,20.100985702968664,0.0
4,152.2763806616642,0.43764938138740267,3.0426542963153103,125.02070408128718,602.9887230954384,63.38931755822386,1.0
14,189.74290616112395,0.12899900176737245,2.713410449410493,346.34070312976013,307.61446624422166,21.48973921428337,0.0
17,159.5454401832228,0.1337319501857244,2.864035587331274,380.7369395543034,402.1297842553082,16.036004968175227,0.0
9,186.62435666704621,0.13977709621514361,2.6955053116730907,423.5239440736775,315.29869090496317,23.688349365770204,0.0
0,184.43967533927562,0.11534073552231047,2.749696718989899,423.5490308949614,316.6065208361702,21.61225846326635,0.0
8,211.48397612685883,0.15204076972924246,3.3286778836354682,378.34399078827147,318.84571318047824,14.15147137530486,0.0
16,131.09340304561243,0.12592122038763726,2.9374279269770023,296.83743315996094,286.50830980596356,28.20510102165963,0.0
5,201.07254345310614,0.1316554168789042,2.454429764348209,441.0544764922444,377.44880665976405,19.952430099668835,0.0
17,145.3698394558691,0.111822245171368,2.5142119760480433,454.60078373649975,370.9856373079536,11.502788692293375,0.0
10,192.83299982999642,0.10695147663061834,2.7836112641333317,405.843664577228,283.2586678730935,22.818526956144478,0.0
7,71.89769477680805,0.28607009859708854,4.649882166414868,869.0928249752793,497.6433800457646,39.28384317440348,1.0
1,194.6983144054138,0.1252611293003501,2.5876701839922545,361.34137381432913,322.3854303769134,18.468004684020503,0.0
2,165.97014991724697,0.12673737641576102,1.9253568400988004,509.32302446272735,363.83980856953474,16.608287522833685,0.0
16,138.40510233965347,0.2588697338416566,0.6460502469576761,728.6681839354278,733.3722214131063,2.355975257328402,1.0
2,157.1574375904172,0.13127827124196598,1.9001063744175106,487.61458291178644,295.0476902515889,19.4926737005854,0.0
5,194.38143975737935,0.13466503446304073,2.425882504433943,427.81921362319525,385.7402457355778,25.716722430437358,0.0
4,180.8148988736834,0.11578982361020024,2.8305145749842593,407.76689471056545,328.39002618711504,29.889465350389873,0.0
16,132.51820668997436,0.13306684425625373,2.9375440449142722,371.14607089108574,285.33599245153937,27.48255340722082,0.0
8,203.17082181210532,0.13913287819765072,2.6764920969198984,388.9804201192555,347.7423872592406,15.673001658202232,0.0
1,198.05835949044203,0.12551676348125462,3.0837126775041104,368.0125301878828,307.9527202671968,20.808462413381623,0.0
17,149.16914130293824,0.13544425131324303,2.5008314322459104,379.3182008544467,349.981548330419,11.094755813586385,0.0
6,193.1857029271799,0.10814746833664189,2.184646381435611,362.41707067656085,415.01479535181755,23.66887976801029,0.0
7,187.95779187976206,0.1481000527799607,2.2831693535947077,485.1987417464408,286.32376759713236,22.15826082916808,0.0
2,151.00983193640542,0.12419449823274263,1.599825593689624,451.9321915439919,364.87541077132244,20.889520237873324,0.0
13,179.74457593854996,0.11927832938648997,2.660369667969762,478.60691086270094,359.68880463812945,24.11646531379338,0.0
11,147.543010574984,0.050460357437285816,3.4152950723561517,63.486802748137514,177.470274903996,122.26833124954524,1.0
5,189.80000527525158,0.1353351493716036,2.432256557850092,456.76213858379907,375.03457654579336,22.792398017189587,0.0
10,212.39493063850367,0.1068665393580427,2.966557350049004,351.97064966886705,296.20530099423934,28.974426390253182,0.0
6,179.03604905421975,0.11610165951746854,1.852588328849916,446.2152301733629,355.92450828921056,27.75221290682975,0.0
12,190.6100592667425,0.12356125627829465,2.4341144724192914,407.3286272334887,235.22139723759486,24.807267135340272,0.0
13,190.79114478923972,0.19294304890559752,7.828752539409837,873.4804114040647,722.9102201797963,167.258262620492,1.0
10,205.58709568147665,0.10798891242915484,3.295566156405566,401.40780272850276,332.91451411748915,22.962026161583676,0.0
6,176.7956601980202,0.10170507723761464,1.5364879908649791,359.7415113301092,396.3367362996452,26.490613599299476,0.0
2,136.48613190355127,0.2821281399594393,2.6510605962610154,873.6799213163262,913.239712160524,194.27901880832792,1.0
3,207.29431585758437,0.11304554284405272,3.2563826361505854,284.3852228450658,360.19157500128273,13.591224644225067,0.0
7,173.70577366849517,0.11853269773249778,2.2434364709326022,438.39538991727727,253.93502588032192,22.549831795301266,0.0
14,157.84300581424364,0.13244499367701337,3.2382265123379153,346.9319863139173,323.9614304172998,22.051284751074064,0.0
6,181.23458501436306,0.10758624924645491,1.706843100430913,359.3542625068424,433.5789654647248,19.159000766658846,0.0
9,185.66771359892329,0.12948551865054794,2.536695881857734,430.850197274781,411.7281581634327,20.79574225491523,0.0
1,206.40361808968444,0.10900181683709217,2.437193534204111,353.80746383319786,269.89656308683516,18.682480844766012,0.0
17,162.88389526352228,0.12860008859943753,2.490452160658696,428.59652606530926,311.2439495227792,13.971417399670667,0.0
3,181.91631271195845,0.1261115115490549,2.3107280316545955,264.9079395020447,378.5274949898315,8.604410178565216,0.0
10,186.2343068450904,0.10583501643745202,3.6585059100095285,398.78983401505155,336.973381480441,29.579124709650408,0.0
5,184.57594822237607,0.12229932337842297,2.2158843896351987,445.72717173295473,386.24400392498575,26.43690571587249,0.0
15,209.14170855900454,0.13618947608236065,2.078480437927379,330.02813959184226,311.4492516146323,21.239540677069638,0.0
14,173.49033870898046,0.13306599438890343,3.0179004754930343,339.9717647523719,347.32850802692343,20.25866877048125,0.0
2,355.1242483072706,0.12194282325233638,8.695897803542968,466.68464823011095,626.736917727848,170.8770186739158,1.0
2,155.037181450178,0.13567922537823005,1.9362980838902735,458.6249076830115,327.72238148413106,23.56532974942141,0.0
12,222.45829031043297,0.12334060037617461,2.9831210185100456,343.4360212036903,190.48840088870466,24.072316420524466,0.0
2,163.3538570556945,0.1458871633653327,2.3405713254791065,485.3761002913804,277.80371417418337,24.12334245781988,0.0
10,330.3285525395006,0.30880825315857735,1.3201498355122594,557.8312581984932,601.4549501476858,192.31014642751325,1.0
5,368.48010034903723,0.09180701348612737,6.477077292611567,99.73726917809879,681.0350683069438,39.84305497881062,1.0
17,153.8845847883033,0.1389597395395628,2.582701581284056,463.62452552860765,329.53808656708947,13.421287937234998,0.0
14,194.57477135485672,0.1362813763356122,2.8815600447665997,368.50228141560905,289.64861989433626,15.580634391445383,0.0
3,176.95730337265505,0.1199434667038012,3.4634353350962854,323.490557355009,303.5391931077348,9.105636187837122,0.0
12,191.8604320784804,0.12553230788373748,3.5486035386911277,371.54105252216715,249.0210293290799,25.859851453827147,0.0
4,175.7299336663388,0.13419071487896359,3.3524931655273567,424.25892189277255,327.1980981342349,25.662102682719603,0.0
0,183.59988949100534,0.11441090376063456,2.7982410242793003,477.7447300473681,318.16972342270986,17.38290905161237,0.0
6,173.03059416048947,0.0879378871406198,1.3679483235771726,378.42676162671165,423.2161117701102,23.236808137826852,0.0
6,178.3044179136038,0.1302996024867834,2.3242320777160526,394.91843377294396,411.2651823043006,18.648829386321857,0.0
9,172.47824874974992,0.09863703167566018,6.951300475093474,176.35930896196234,424.2056380445502,5.039818964213927,1.0
2,162.75201226353255,0.13932495182917617,1.4720860243246003,543.6662275078102,291.7847128873088,21.970548028470926,0.0
7,205.12271458236856,0.1300219890961628,2.2978268815080245,460.99075251608065,224.18124103491854,22.586381892546058,0.0
4,88.75220766421049,0.4044043206523049,5.452914918784613,95.73569417943578,44.32356405921849,181.92536388731847,1.0
14,364.50891869913954,0.13308408225618892,3.386806950965024,652.0941205099232,378.93055859520575,132.3720624430011,1.0
16,132.62821143830925,0.13753769479648245,2.7603142244872827,257.2227288270467,258.69609508716616,25.56795690354638,0.0
2,160.97789904320967,0.13027657006159496,2.3492928213540973,452.32991576051637,291.67304326995713,18.2562285947712,0.0
3,194.2817413695422,0.1094123532273617,2.520912106852477,336.23546677992806,346.796062735958,11.402411540130153,0.0
10,218.30682113290527,0.10923306741972724,2.6652528301652185,387.4176644866378,314.0358933453522,26.3445509575268,0.0
0,203.24284045024243,0.11022518175606177,3.260162331793367,516.8944295906638,306.08492302732634,22.864185619763145,0.0
11,164.536627339402,0.10439559476680244,1.826531353409182,393.9377291148671,384.47192953516446,21.38967455544493,0.0
11,178.09561028543067,0.10141306194396915,2.0865862351364752,411.5379511177254,402.5018566358841,22.036259149261916,0.0
12,181.30832458871407,0.10890178471895558,3.2343168554654356,369.8530630615774,251.69817525857357,27.108654920151466,0.0
5,172.53089506674644,0.1429281271877296,2.5696581032711205,418.50199172865297,355.25228443037463,24.348479728006197,0.0
8,128.5114955987342,0.3787094854173822,7.625593204922574,712.3055075310814,675.6600048587866,16.245926961334533,1.0
6,160.13911315835804,0.11493522910262562,2.007794935938745,347.2664804431987,384.7442376669427,23.346450162700844,0.0
3,184.6674809748379,0.11950742883364167,2.7854778585405473,269.333541624562,349.9568551583526,17.63339738191869,0.0
13,277.5892748827815,0.1818477961161213,3.7305468950786107,215.7735620780574,743.1044260061354,3.616218441137087,1.0
10,178.39681338566382,0.10887616313009005,3.2301594266193288,417.56707977953084,320.26267659845024,21.750934049323895,0.0
0,173.32767528181557,0.11216615944223692,2.91988647123624,438.30910932559635,293.09008919265625,19.455673904061552,0.0
8,203.5647470820788,0.15098629591113044,2.877620181450601,407.04436660807886,321.12494904485044,15.262436193658962,0.0
13,173.11837282987952,0.1174693670574075,2.5308058087759537,530.3810501456381,283.5211089613994,25.573022068560217,0.0
12,377.6617974582768,0.3633167838399572,4.111451711495764,679.7167982529324,109.15344753169926,197.23535945673896,1.0
13,173.238788514034,0.13476771811159607,2.5067018512634007,446.9975328179504,343.39577008206044,19.655443205261513,0.0
3,177.61984668717994,0.13881821473258202,2.532639337929219,298.62886545577834,345.67705811555805,14.21655690109524,0.0
3,198.45683685923493,0.12818856156838535,2.4367633951330108,336.3893195970902,290.86446682178524,11.200936894264782,0.0
9,176.8280759748538,0.12951297124536348,2.360922567509429,412.7164961063504,416.4881079254402,16.293963185374242,0.0
18,173.47753097668203,0.13144451253487432,1.877161247692807,290.9241818165799,375.86570122920153,21.238030185068133,0.0
15,132.82159601450311,0.44192805159856613,6.95647072076806,358.2813167105,672.3629801637784,88.60799532703216,1.0
9,207.09966949159866,0.1471102773063966,1.9124058646951083,472.02071283158284,404.0413832204486,17.686208763757662,0.0
2,143.76772367017733,0.14365379927268188,1.645081908103645,499.18308104367367,242.4765199895023,19.47001348409249,0.0
8,187.69177865757442,0.13431261619245383,2.755139558384597,381.29539337051784,317.89484344256783,15.407052798552824,0.0
11,165.3742971963093,0.10447666811439922,2.1784912544933484,426.6869615925076,364.9684807030107,22.31606104149507,0.0
5,195.08931390359362,0.13520451557148508,2.702007927559627,505.0539862738965,373.05775256527556,22.97148347863755,0.0
10,186.80842835177612,0.11686653704588101,2.8678760383663833,444.61842925004174,290.6293168963838,27.32884432837457,0.0
1,179.6625622778239,0.09772619369996696,2.517505629923479,375.79295075194614,313.6288693326962,18.066591390228634,0.0
12,196.28899796061933,0.11545432945231214,2.7721701031677473,364.2891361741167,264.83859487729256,26.79126941323761,0.0
2,170.93726036273705,0.12093833248468373,1.8112245243672307,501.1193621490887,291.5183397660029,19.693805069502023,0.0
12,203.21776924584495,0.1413186607733452,8.247735387024655,999.3827854485902,964.7097016956267,125.93671905184058,1.0
9,197.9065612448166,0.15265955607422066,2.376999920427618,399.1012496417023,452.6719393331405,14.01447025031253,0.0
2,146.72694874407352,0.13784550321480107,1.7161220911343382,443.35018460198444,315.7408821677855,21.330895896586906,0.0
1,199.09339367150528,0.11047188637774229,2.348157522499785,347.54251643081363,355.5633489370464,19.023020746362914,0.0
16,127.03296996095625,0.1189351563682193,2.7700011747194804,266.56367129951343,230.08864456159947,21.63942817336457,0.0
2,143.69187578598948,0.13192327406090096,2.2982254096905574,443.9093373954479,277.64523970577295,17.56999258009379,0.0
9,181.6138993778677,0.1387562294896936,2.5119361960608426,377.8725559698852,379.1737937896028,23.221299376584547,0.0
3,190.32833105071373,0.13920328240504634,2.5236380538557315,288.3384569171693,370.48361699089276,14.779019383690866,0.0
18,177.91009921796996,0.1340790507495865,2.3600978704099096,350.59094813350026,459.0238836550626,13.566943656394688,0.0
18,165.37546562047447,0.14242889816539123,1.7861076603448294,405.8662090923138,412.95202939011176,14.814602953785721,0.0
5,387.42744577153786,0.33652885265332116,3.664499612419686,445.679210308685,302.34846279611446,57.48191929311594,1.0
3,184.6614252757322,0.12051306422149179,3.149110299097883,244.96420578742462,341.37653292346783,16.697430439979552,0.0
1,184.46767592622254,0.10656802957370798,2.4559198601849634,379.0565991778089,309.41436678513685,13.76797155517499,0.0
3,195.48040309107228,0.11456313843630024,2.253611493135003,266.57996882281674,348.40550877131113,15.889807291211572,0.0
17,169.7049025919527,0.11173778533521052,2.8289713582153015,362.53040049603226,337.1413214595916,10.04761713802696,0.0
3,177.7549430476612,0.1263920275725653,2.743687120555668,249.7690646140608,318.99658856115303,5.268018008452871,0.0
19,205.25618114709252,0.12571040111066809,2.79840713209625,429.29734958011835,307.3337839690719,16.52936216444292,0.0
18,183.6930159120311,0.26488856091771223,6.535915266285321,538.1820430393219,560.0609831355789,119.23653388047538,1.0
12,215.771269200803,0.12384653213552002,2.8387621902500726,385.3224869853569,186.33023843835153,24.36512137844448,0.0
17,160.8610140381539,0.13257030248267884,2.693024353380008,402.37510190866595,361.03957341300105,17.16656903385045,0.0
4,162.1914829378095,0.11933718286741989,2.761329365578836,449.3672456086123,331.8066647707563,24.62207033886409,0.0
2,162.01365785900936,0.13315063123710189,1.4206979431357138,474.43276456151966,348.3152745920777,20.20594636659563,0.0
15,203.5141897144752,0.13196363478848233,2.2479199973868798,412.37371219452757,334.5607665745687,13.451493490026767,0.0
19,76.2827760318599,0.281326833385197,4.493457434895124,167.29039504419922,395.3737328409578,49.15006243717757,1.0
3,191.61888707789643,0.10782424319595567,3.140751742186657,239.38142578868815,355.6015622007646,12.36684867920955,0.0
16,129.44654909901683,0.11273397055259021,2.4154703594610685,334.3844982025103,221.75080614654453,25.10883481138695,0.0
12,206.45617557347813,0.10668042926194894,2.6538629678674575,429.27245541183856,240.74642647472524,17.059238145749774,0.0
13,196.26134330708425,0.12829566660452646,2.643402501087165,440.6470219546774,298.9971605686224,25.268737703315946,0.0
1,193.10999609061975,0.1390080939491856,2.4117796284837003,309.8166669808465,299.81202593599096,16.473942077983512,0.0
11,153.9327423044956,0.09852495940854943,2.1931188071724366,453.5243459437782,396.43568267581674,21.40996429061274,0.0
7,162.3642752065978,0.13372698746949802,2.4553387547706373,421.15472708978615,273.0127125007398,24.135897228549847,0.0
16,132.5278204135685,0.14771216372707274,3.310825514302133,373.614464632186,250.67170286683904,21.530917895681796,0.0
3,203.1616002252596,0.11565247321320901,2.434932281049228,314.97466867864426,351.7121015095851,9.412060656364279,0.0
15,195.08939150498267,0.11551740177792333,2.396232574820094,354.9461047738014,276.95669918788104,22.47010168305482,0.0
8,331.97708187716967,0.11345171185343833,8.073780060069865,422.3150347967136,248.12626932834723,54.12878839635313,1.0
3,220.88439795762235,0.47811399638692487,6.408294620401977,696.2163902479357,303.5702254747787,4.188992206182562,1.0
8,201.38285993611908,0.1320976451047681,3.4452915393125556,408.21928026652705,295.1585761652778,10.054005171040892,0.0
8,202.49339706502334,0.1273671808713374,3.385381700868381,407.24345296063194,252.81288844226918,8.73982589198206,0.0
15,196.01630625929315,0.10649646615798583,1.9895671502017298,332.18223591839524,346.0965984419777,19.23586003986678,0.0
14,314.724619160272,0.053498900808554004,5.765609763965812,378.345685184351,658.8816186562547,158.02627474522166,1.0
10,291.5164109433074,0.45630486969629447,5.5121049224833865,371.88230830166697,920.0159507431879,162.36134367017726,1.0
5,168.91631429641726,0.13245121033724028,2.6226507200128024,447.35649807324063,388.5034160763763,23.175518421069015,0.0
7,147.4289685819298,0.11314840043601805,8.057668415786404,341.1402946406793,320.7367417552458,96.6361726627337,1.0
7,190.62578486622985,0.13718421278591952,2.6401110696082775,411.18634339197973,286.7000454769965,22.047182154514108,0.0
10,195.13177505311978,0.10969558825075611,3.1589963910325065,358.9340216398856,304.69153830994804,26.413666528912053,0.0
15,193.81860488522895,0.12181842710060607,2.3867173393272028,357.1676791071992,348.6570520545793,21.648854622195994,0.0
19,177.79719590436036,0.10720265893533591,3.5314843236776667,423.8674350153962,200.98024971477452,14.812115869062815,0.0
11,386.720474629473,0.4994085385496707,3.1018758600580805,203.375301731275,542.8379008497905,138.99402662429517,1.0
13,176.81418222192846,0.1262625579607926,2.432153674959059,455.21096352198344,333.42804316408325,18.621656686954154,0.0
18,172.25038334385053,0.11933244959013507,2.0493819972841325,408.8216890698584,364.89501667336987,13.560780728234338,0.0
11,172.29430062748833,0.09812004561002212,2.87509761962294,436.9349892187356,351.7731004316461,21.297848384446915,0.0
10,185.62361584690177,0.11033996524855294,2.694525805649265,373.050811107701,327.1498717158986,27.126738065799387,0.0
10,359.2893886907964,0.04948459802039166,1.7007760774124698,920.6646935597385,264.49206526731666,70.32997446838107,1.0
