user_id,typing_speed,click_rate,mouse_speed,typing_consistency,activity_ratio,typing_dev,click_dev,typing_z,click_z,drift_score,label
9,287.14103181432154,4.258108942527063,432.6025105094892,2.28091475242676,27.273319574147035,85.89834052760145,1.3444603276436982,1.8644367825925856,0.846614802606872,1.3555257925997288,1.0
12,193.73538359456657,2.7537409565266713,380.2780791302353,8.24624202720789,8.40831837832341,14.579375604264385,0.48480886022276604,0.295843387761863,0.3300611581352482,0.3129522729485556,0.0
0,182.84432458557063,2.323221348166783,434.40547117028706,8.224457975179885,12.142274328694251,16.05603428651642,0.9695379512930913,0.3172465348215189,0.6059472101408624,0.46159687248119063,0.0
2,160.41721268830727,2.184974539475474,449.47459401706993,6.709127613445242,15.020778947533563,4.2351143908403515,0.23652545125433733,0.10160477627863278,0.13451751164265494,0.11806114396064385,0.0
11,174.71620411676153,2.640751226447673,459.07510375156414,8.729385010715049,14.12014927410354,5.583628114244817,0.2981875573967754,0.11016698794627863,0.14828603280695615,0.1292265103766174,0.0
0,86.09335409257642,7.936632532885901,185.84209795019407,6.006955486701278,0.6008419583991546,112.80700477951063,4.643873233426026,2.2289209608843508,2.9023536688680602,2.5656373148762057,1.0
6,175.53845366840923,1.6745637851282968,411.87239227207743,9.64770096610123,16.85401013076389,7.836139323000481,0.5508662788145691,0.18029675367804873,0.33130700969228294,0.2558018816851658,0.0
9,222.0783386082992,2.304289639167541,404.4081530646813,8.816156347275738,20.841918744742216,20.835647321579103,0.6093589757158235,0.4522409515349864,0.38371703376813715,0.4179789926515618,0.0
7,184.81116313949724,2.1907285185272753,427.1547094270152,8.71319590695771,9.466060140373685,1.8077405312804729,0.5315507921423599,0.05434482004672886,0.45845910657933236,0.2564019633130306,0.0
9,201.18779809068485,2.049444932395724,443.67185298688247,7.188959909847878,18.39873869982771,0.05489319603523768,0.8642036824876405,0.001191465320209259,0.5441942874905737,0.2726928764053915,0.0
4,169.32902803167858,2.8541774666651167,424.0995958714656,8.810160668277641,11.397295115864061,19.140334387512155,0.16347779276951835,0.3399412582526259,0.17382355491203857,0.25688240658233225,0.0
13,180.5890645009784,2.261016370070307,409.62455991222487,7.009199936996388,15.637947170795014,2.0032173348443507,0.6520417109277581,0.04335667680310667,0.40535238663808953,0.2243545317205981,0.0
19,323.18263096495764,6.190627476309449,212.7583172316562,2.2856266253192525,418.89057895344183,129.9887485937238,3.087701966923799,2.5558321782896005,2.265846638172984,2.4108394082312925,1.0
4,350.4195868796923,6.023739094547812,226.06367055227872,6.7587941119754955,9.566000663896357,161.95022446050157,3.006083835113177,2.876311456361861,3.196325138299862,3.036318297330862,1.0
5,186.0667110372083,2.327849678453722,446.18879012547075,7.796703368886289,16.209023675143996,10.356725544685105,0.5151036583677535,0.2343782252724905,0.3733000887004166,0.30383915698645353,0.0
15,198.6263947801482,1.8672573746693983,385.6260392681529,8.012252985111399,23.575686904820333,2.5198171833399954,0.7083372744983911,0.04867968486222042,0.40401606293232734,0.22634787389727387,0.0
18,159.13146064544443,1.5408526297378404,384.96246537701813,9.384752926803243,22.97240390559754,24.07853859634477,1.0536443025274738,0.49578342918120966,0.6360806562664738,0.5659320427238417,0.0
18,160.65966230582976,2.503722824006763,346.624440397049,7.804909918109724,27.99234865736389,22.55033693595945,0.09077410825855114,0.4643173559129064,0.054799949294650686,0.25955865260377853,0.0
17,165.04516681819229,2.7781531912054116,363.93383665487545,8.79008518543865,27.14748865042378,7.271129146484611,0.601810800763602,0.14747543643975417,0.38197485489804267,0.26472514566889843,0.0
16,108.390396732592,5.053021047909697,57.93696896353164,3.134811355295565,21.99824992711774,36.88774011091829,1.804391960163716,0.775334453149211,1.0481642981793564,0.9117493756642837,1.0
19,199.72124927780197,2.5144319586054893,411.48146600612773,8.463315813477353,20.661259198153385,6.527366906568147,0.5884935507801607,0.12834075687159135,0.43185389908281174,0.28009732797720155,0.0
0,186.2942294712861,2.2120615910618393,467.34400658022713,8.960025433895487,16.713719678453064,12.606129400800967,1.0806977083980351,0.24908086259346604,0.6754204521195197,0.4622506573564929,0.0
1,176.92061776008663,2.772148401888686,362.49651903867465,8.49013020932673,12.679827087838218,15.508933385377219,0.06481758815119987,0.3737589854632441,0.052956323458513,0.21335765446087854,0.0
2,177.44830415718152,2.1707178971778585,485.5778996523708,7.306935170377212,15.827101939806514,12.7959770780339,0.2507820935519529,0.30698873000740107,0.14262559487887497,0.22480716244313803,0.0
19,168.17745096795028,2.3719303732768102,444.7485509319201,11.366898754374143,15.684614859686443,25.016431403283548,0.7309951361088398,0.4918718047384421,0.5364257591619735,0.5141487819502079,0.0
4,168.72462011356652,2.8736540368019075,444.3545172887994,8.952837187501036,9.32375126112399,19.744742305624214,0.14400122263272763,0.3506758245366358,0.1531144016911868,0.25189511311391133,0.0
10,189.22895883604343,2.8674346049326926,372.0838722423212,8.786242511151364,14.134473728303348,6.255955951459555,0.37845108736307065,0.14308243100229326,0.2587950778947459,0.20093875444851955,0.0
14,183.31576990969927,2.42983070159027,356.0042467384829,7.16136443586966,10.885185498173508,15.830641086881116,0.7593592746975895,0.2953972627609134,0.5441343596669325,0.4197658112139229,0.0
16,138.18826130753547,2.2404886258066243,341.03243411281346,7.300044338021614,11.534301507477482,7.089875535974812,1.0081404619393566,0.14902037248830957,0.585624888097485,0.3673226302928973,0.0
13,171.52175262155168,2.4318987309772453,469.38162239718537,8.345348721506602,13.536615437840048,11.070529214271062,0.4811593500208198,0.23960523345800383,0.2991205740606067,0.26936290375930527,0.0
12,111.17344970622683,1.1637604710261904,920.0236307812067,2.7585430986359087,14.27331632426906,97.14130949260412,2.074789345723247,1.9711827770943593,1.4125306497522032,1.6918567134232814,1.0
14,185.69563948959612,3.081693443458386,296.5304760702853,7.170142294994365,16.809803499748806,13.450771506984267,0.10749653282947325,0.2509892722208413,0.07702883076113759,0.16400905149098943,0.0
4,152.2763806616642,3.0426542963153103,125.02070408128718,2.2848819025196008,9.364732318372338,36.192981757526525,0.024999036880675174,0.6428042221976614,0.026581111638218517,0.33469266691794,1.0
14,189.74290616112395,2.713410449410493,346.34070312976013,7.751397083152297,13.677991697158223,9.403504835456431,0.47577952687736635,0.17546791526053776,0.34092951363918284,0.2581987144498603,0.0
17,159.5454401832228,2.864035587331274,380.7369395543034,7.477085526353719,23.604699869865172,12.770855781454088,0.5159284046377395,0.25902270364564556,0.3274645075316472,0.29324360558864637,0.0
9,186.6243566670462,2.6955053116730907,423.5239440736775,7.153736124977655,12.771153155427925,14.618334619673902,0.21814330321027375,0.3172932165832571,0.1373661578479248,0.22732968721559094,0.0
0,184.4396753392756,2.749696718989899,423.5490308949614,8.669212168192775,14.001543514571885,14.460683532811458,0.5430625804699756,0.28572446097649545,0.3394062657669006,0.31256536337169805,0.0
8,211.48397612685883,3.328677883635468,378.3439907882714,6.576750658879959,21.043877870512283,3.8622529307344564,0.017545639161256066,0.08216197985322485,0.016397447529078155,0.0492797136911515,0.0
16,131.09340304561243,2.9374279269770023,296.83743315996094,7.940842603778744,9.810214646868639,14.184733797897849,0.31120116076897864,0.2981454756835326,0.18077554847917948,0.23946051208135605,0.0
5,201.07254345310616,2.454429764348209,441.0544764922444,7.5950088011320664,18.014559879893355,4.6491068712127515,0.38852357247326674,0.10521176919052135,0.28156640262672367,0.1933890859086225,0.0
17,145.3698394558691,2.5142119760480433,454.60078373649975,8.941964801543897,29.672231246827867,26.946456508807785,0.8657520159209704,0.5465369070033053,0.5495007737307152,0.5480188403670102,0.0
10,192.8329998299964,2.7836112641333317,405.843664577228,9.349160384662683,11.892367164209585,2.651914957506591,0.4622744281624316,0.06065299082594402,0.31611574293159117,0.18838436687876758,0.0
7,71.89769477680805,4.649882166414868,869.0928249752793,3.4955245223415106,12.353423626720136,111.10572783140871,1.9276028557452332,3.340092607694005,1.6625449461244515,2.5013187769092284,1.0
1,194.6983144054138,2.5876701839922545,361.34137381432913,7.982685280998781,16.559757181563143,2.2687632599499636,0.11966062974523162,0.05467627161869816,0.09776338791341689,0.07621982976605753,0.0
2,165.97014991724697,1.9253568400988004,509.32302446272735,7.889709659312919,20.662986567985254,1.317822838099346,0.496143150631011,0.03161593342780724,0.28216812054473,0.1568920269862686,0.0
16,138.40510233965347,0.6460502469576761,728.6681839354278,3.86279754371058,218.52730284934324,6.873034503856815,2.602578840788305,0.14446264348262955,1.5118279643984927,0.8281453039405611,1.0
2,157.1574375904172,1.9001063744175104,487.6145829117864,7.616826625411098,14.397715718430655,7.494889488730422,0.521393616312301,0.17981015374284312,0.2965286462017045,0.23816939997227382,0.0
5,194.38143975737935,2.425882504433943,427.81921362319525,7.425281188804396,14.43815747758484,2.041996824514058,0.4170708323875325,0.04621147771819398,0.3022548494762722,0.17423316359723307,0.0
4,180.8148988736834,2.8305145749842593,407.76689471056545,8.63559173774005,10.63113338033124,7.654463545507326,0.1871406844503758,0.13594683960204476,0.19898396282911976,0.16746540121558226,0.0
16,132.51820668997436,2.937544044914272,371.14607089108574,7.514455317819176,10.017921791351815,12.759930153535919,0.3110850428317091,0.2681978738211083,0.18070809601934196,0.22445298492022514,0.0
8,203.17082181210532,2.6764920969198984,388.9804201192555,7.186857228722211,20.856615646539556,4.450901384019062,0.6697314258768254,0.0946843400473317,0.6259040103047329,0.3602941751760323,0.0
1,198.05835949044203,3.0837126775041104,368.0125301878828,7.96642861065508,14.120790105690245,5.628808344978182,0.3763818637666243,0.1356519912819857,0.3075060379452635,0.22157901461362461,0.0
17,149.16914130293824,2.5008314322459104,379.3182008544467,7.382566366909095,28.936636152445075,23.147154661738654,0.8791325597231032,0.46947821546104657,0.5579935280495003,0.5137358717552735,0.0
6,193.1857029271799,2.184646381435611,362.41707067656085,9.2457785428879,16.82341473365133,9.81110993577019,0.04078368250725495,0.22573759838671337,0.024528493420935004,0.12513304590382418,0.0
7,187.95779187976208,2.2831693535947077,485.1987417464408,6.75173616665742,12.363785420211888,4.954369271545318,0.4391099570749275,0.1489396856729545,0.3787294866014316,0.263834586137193,0.0
2,151.00983193640542,1.599825593689624,451.9321915439919,8.051238193693548,16.668954221299636,13.642495142742206,0.8216743970401874,0.32729757426590106,0.4673052928729928,0.3973014335694469,0.0
13,179.74457593854996,2.660369667969762,478.60691086270094,8.383049751330123,14.320836954736489,2.847705897272789,0.25268841302830314,0.06163438288534506,0.15708788192564313,0.1093611324054941,0.0
11,147.543010574984,3.4152950723561517,63.486802748137514,19.813610419593218,1.4397069637028181,32.75682165602234,0.4763562885117034,0.6463038552533489,0.2368877656825066,0.44159581046792773,1.0
5,189.8000052752516,2.432256557850092,456.762138583799,7.388517465479315,15.762790126276364,6.623431306641805,0.41069677897138357,0.1498917846347312,0.2976355176835812,0.2237636511591562,0.0
10,212.39493063850367,2.966557350049004,351.97064966886705,9.35659037995178,9.88193392386507,16.91001585100068,0.2793283422467594,0.3867556285596926,0.19101226685235917,0.2888839477060259,0.0
6,179.03604905421977,1.852588328849916,446.2152301733629,8.612399514017405,12.37903007474826,4.3385439371899395,0.3728417350929498,0.09982280244417731,0.22423786877633176,0.16203033561025454,0.0
12,190.6100592667425,2.4341144724192914,407.3286272334887,8.092496832336979,9.114541109836637,17.70469993208846,0.804435344330146,0.3592621899173956,0.5476650349841667,0.45346361245078115,0.0
13,190.79114478923972,7.828752539409837,873.4804114040647,5.182607922869626,4.296432216290778,8.198862953416977,4.915694458411773,0.1774522639361469,3.0559218027105763,1.6166870333233616,1.0
10,205.58709568147663,3.295566156405566,401.4078027285027,9.259352501868763,13.89342085984462,10.102180893973639,0.049680464109802536,0.23105095559335528,0.03397284354162506,0.13251189956749018,0.0
6,176.7956601980202,1.5364879908649791,359.7415113301092,9.831384167992319,14.417165876200915,6.5789327933895265,0.6889420730778868,0.15137048697342512,0.41434981021858885,0.282860148596007,0.0
2,136.48613190355127,2.651060596261015,873.6799213163262,3.5443630561389603,4.676589004458772,28.166195175596357,0.2295606055312036,0.6757361656219439,0.13055644229184124,0.4031463039568926,1.0
3,207.29431585758437,3.2563826361505854,284.3852228450658,8.845209839727952,24.685493081202047,16.151214991222815,0.07067971037036047,0.48838907461950354,0.0454034317991426,0.2668962532093231,0.0
7,173.70577366849517,2.2434364709326022,438.39538991727727,8.43577899885989,10.782880662909356,9.297648939721597,0.478842839737033,0.2795086184901361,0.41299883989064984,0.346253729190393,0.0
14,157.84300581424364,3.2382265123379153,346.9319863139173,7.549734232281674,14.05394249889716,41.303405182336746,0.04903653605005598,0.7707150182109884,0.0351381289897431,0.40292657360036577,0.0
6,181.23458501436303,1.706843100430913,359.3542625068424,9.29400427062701,21.507959173344787,2.140007977046679,0.5185869635119529,0.049238084623399285,0.3118932901761097,0.1805656873997545,0.0
9,185.66771359892329,2.536695881857734,430.850197274781,7.722274951448823,18.89030221352441,15.574977687796803,0.3769527330256306,0.33805730251396776,0.23736941663569142,0.2877133595748296,0.0
1,206.40361808968444,2.437193534204111,353.80746383319786,9.173317434883282,13.712527664347066,13.974066944220596,0.2701372795333752,0.3367693286239691,0.22070363247397912,0.2787364805489741,0.0
17,162.88389526352228,2.490452160658696,428.59652606530926,7.775439787733523,20.789210614729488,9.43240070115462,0.8895118313103176,0.19131105802871806,0.5645813472668408,0.37794620264777945,0.0
3,181.91631271195843,2.3107280316545955,264.9079395020447,7.928861521859025,39.41184184684405,9.226788154403124,0.8749748941256295,0.27900455358237836,0.5620688415844795,0.42053669758342893,0.0
10,186.2343068450904,3.658505910009529,398.7898340150515,9.447775943149288,11.019719651233059,9.250607942412586,0.41262021771376567,0.21157429542653836,0.2821608523527287,0.24686757388963354,0.0
5,184.57594822237607,2.2158843896351987,445.72717173295473,8.175991595554965,14.077535124580036,11.847488359517342,0.6270689471862769,0.2681149832212332,0.4544423045793848,0.361278643900309,0.0
15,209.14170855900457,2.078480437927379,330.02813959184226,7.3421721489978,14.004302343157473,7.995496595516386,0.49711421124041033,0.15446289403852248,0.2835402479634948,0.21900157100100864,0.0
14,173.49033870898046,3.0179004754930343,339.9717647523719,7.514503307618233,16.338205923279958,25.656072287599926,0.17128950079482497,0.4787382573680895,0.12274098169114846,0.300739619529619,0.0
2,355.1242483072706,8.695897803542968,466.68464823011095,8.199892165930997,3.6464265121847967,190.47192122812297,6.274397812813156,4.569618470188408,3.5683956054613595,4.069007037824884,1.0
2,155.037181450178,1.9362980838902737,458.6249076830115,7.3697819205064174,13.3408500853464,9.615145628969628,0.4852019068395377,0.23067729236094683,0.27594558135793434,0.2533114368594406,0.0
12,222.45829031043297,2.9831210185100456,343.4360212036903,8.106973107146318,7.5975589049589685,14.143531111602016,0.2554287982393917,0.28699927023951377,0.17389765716998196,0.23044846370474786,0.0
2,163.3538570556945,2.3405713254791065,485.3761002913804,6.85414285606059,11.057593735411361,1.2984700234531203,0.08092866525070486,0.031151639380226286,0.04602600951548373,0.03858882444785501,0.0
10,330.3285525395006,1.3201498355122594,557.8312581984932,3.23815056193101,3.1113470309910363,134.84363775199762,1.925735856783504,3.0840619154690607,1.316870205165708,2.2004660603173845,1.0
5,368.4801003490372,6.477077292611567,99.7372691780988,10.891227693341287,16.674439966850297,172.05666376714376,3.6341239557900917,3.893734107953026,2.6336811494283827,3.263707628690704,1.0
17,153.8845847883033,2.582701581284056,463.6245255286077,7.195811140707459,22.850808332884032,18.431711176373597,0.7972624106849575,0.37383803743623184,0.5060297908423128,0.4399339141392723,0.0
